aahed,2.2102820327598502
aalii,1.5634913685147214
aargh,1.988392194568401
aarti,2.212699033555677
abaca,1.3474547492974491
abaci,2.067656823810468
aback,1.8496310899089063
abacs,2.2359602894786503
abaft,1.981127928353948
abaka,1.3914043902940536
abamp,1.7595401301364064
aband,2.182948832738364
abase,2.7149319168649755
abash,2.231091242151385
abask,2.207021542867938
abate,2.568912529107457
abaya,1.276899656912103
abbas,1.2213844506145253
abbed,2.402132719939316
abbes,2.7715774518358685
abbey,2.345095568348372
abbot,2.096029773167433
abcee,2.0556149736774434
abeam,2.286318235730907
abear,2.3849192950820832
abele,2.416670927587203
abers,5.912030208641962
abets,5.8419317413773
abhor,4.649573102396985
abide,5.181456570482838
abies,5.902523358505735
abled,5.356212997782291
abler,5.456824371612414
ables,5.972134954626904
ablet,5.4746872919905
ablow,4.523820956065054
abmho,4.364515037789317
abode,5.182007138187495
abohm,4.3951110897752494
aboil,4.8464140930803525
aboma,2.424626906160218
aboon,2.123107921993441
abord,5.028467240168872
abore,5.327995299434656
abort,5.113892242094994
about,4.728964972091895
above,4.759919614524549
abram,2.161253518620324
abray,2.4456229548164248
abrim,4.837581796549386
abrin,5.014783132582704
abris,5.652200709945762
absey,5.475331586552514
absit,5.346179943083051
abuna,2.4715216155023927
abune,5.06104809956337
abuse,5.492918959039613
abuts,5.363932904726048
abuzz,2.262789766121032
abyes,5.59171886682554
abysm,4.622623922555492
abyss,1.8114186496733613
acais,2.5745682498224545
acari,2.216907931476459
accas,1.2363376002688695
accoy,1.958858071080504
acerb,5.179148328697512
acers,5.967885883205421
aceta,2.7051053130403075
achar,2.188826742361162
ached,5.063601150707532
aches,5.661932187923648
achoo,2.397489281039668
acids,5.469628045447353
acidy,4.831094478963616
acing,4.679092647198382
acini,2.2955971865705798
ackee,1.979823756671952
acker,5.230330796954575
acmes,5.828325609954729
acmic,2.418267203399989
acned,5.408399074141064
acnes,6.003631526785397
acock,2.178634490020079
acold,5.05237536222187
acorn,5.089397974912223
acred,5.5832916008636255
acres,6.162565948667662
acrid,5.144990344672888
acros,5.731230925472736
acted,5.400776345006943
actin,4.966324472120338
acton,4.995374476489186
actor,5.135165152236452
acute,5.247945582083983
acyls,5.30022954538375
adage,2.554657563580695
adapt,2.2142604093971303
adaws,2.3430845939479465
adays,2.4687231677827257
adbot,4.862805861234609
addax,0.8844965718323498
added,1.3909454678632138
adder,2.5384569891762885
addio,1.7444037226883933
addle,2.5000246383490223
adeem,2.147384467635455
adept,5.233426727873725
adhan,2.2327686410971577
adieu,5.048452839029155
adios,5.581545751210739
adits,5.694940955057599
adman,2.2308384411423434
admen,5.300655618862513
admin,4.801916579959876
admit,4.924627336182503
admix,4.305522965392685
adobe,5.139176569814354
adobo,2.29348123805868
adopt,4.965760180516662
adore,5.429070141343298
adorn,5.121957558710861
adown,4.627543401924624
adoze,4.871159578092749
adrad,1.175377942492172
adred,2.5011523996277587
adsum,4.9124876854184425
aduki,4.477047491395297
adult,4.950492475603397
adunc,4.605674103615537
adust,5.223992250588288
advew,4.668592577084426
adyta,2.2067040027902163
adzed,2.2701746744070386
adzes,5.583594127839958
aecia,2.9329376073157336
aedes,2.559677306721445
aegis,5.964709644597298
aeons,6.190743503597283
aerie,2.316339829715361
aeros,6.328722075116303
aesir,5.912284524400119
afald,2.148075248708293
afara,1.3741241111105251
afars,2.425830007319016
afear,2.398070194429106
affix,1.7332744302352463
afire,5.2393156596757695
aflaj,1.9005127694529504
afoot,2.245902922952335
afore,5.228098049159702
afoul,4.528475974124866
afrit,5.052310391375147
afros,5.574306798244809
after,5.368736807005686
again,2.224666714239491
agama,1.3385276568855793
agami,2.0677701113502103
agape,2.443652233348291
agars,2.4439092465309407
agast,2.260449847038023
agate,2.601236392387752
agave,2.3791773947355166
agaze,2.38691177684742
agene,2.334388328604005
agent,5.263579117478018
agers,5.901729003670624
agger,2.467892324136055
aggie,1.9882912678241544
aggri,2.088965541009566
aggro,2.113257264377833
aggry,2.287669859259179
aghas,2.380683188046044
agila,2.614944199183438
agile,5.245643032087901
aging,2.466401333152898
agios,5.459439747885798
agism,5.095542415157153
agist,5.356867168216305
agita,2.5850782366549967
