aahed,4.2916961113563845
aalii,3.701130118028396
aargh,3.9797463224929186
aarti,4.619455089455426
abaca,2.991318394014832
abaci,3.7044927189356645
aback,3.332572905476411
abacs,4.162737744106023
abaft,3.46804612689201
abaka,2.8866641880214905
abamp,3.389693923445816
aband,3.820428423645271
abase,4.522011376442282
abash,3.8816587560217997
abask,3.8088510513671463
abate,4.361966681449416
abaya,2.9428576468802516
abbas,3.5373309784395346
abbed,4.008112050436687
abbes,4.610505133210734
abbey,3.9718757483032308
abbot,3.8322915129675037
abcee,4.127472296534374
abeam,3.917756882275114
abear,4.320716683129801
abele,4.311204295250789
abers,5.431119682197381
abets,5.3267481286155345
abhor,4.455553661291693
abide,4.8798868245904385
abies,5.544206783078793
abled,4.90554294027167
abler,5.121941686707777
ables,5.507092520617283
ablet,5.076578229917345
ablow,4.186273123099054
abmho,4.058076389185659
abode,4.859580933756222
abohm,4.1034756272786215
aboil,4.750112205076463
aboma,3.735074222056888
aboon,3.8959302113279093
abord,4.7327723389739145
abore,5.1623799338999135
abort,4.860730799838229
about,4.5465855682449465
above,4.3976350991746145
abram,3.8478596688807074
abray,3.955231209499653
abrim,4.588866132629428
abrin,4.809085783990764
abris,5.3172246063912825
absey,5.01427679152544
absit,4.9285161867810094
abuna,3.7342226048182052
abune,4.7955247085247334
abuse,5.017494317302695
abuts,4.956024122675039
abuzz,2.82041086181985
abyes,5.167510267603387
abysm,4.259070651793912
abyss,3.9687406244872454
acais,4.609318105377815
acari,4.197722420490701
accas,3.6622529977212013
accoy,3.7732748935402016
acerb,4.718892659690811
acers,5.536904591110948
aceta,4.299033666369866
achar,3.835270599235097
ached,4.622747519292799
aches,5.207094168154693
achoo,3.6357625352959078
acids,5.092286509053483
acidy,4.475717536643896
acing,4.396938460121985
acini,3.953192157479299
ackee,4.095382725587991
acker,4.835004947494946
acmes,5.333749063413232
acmic,3.6619037436321857
acned,4.97101087327578
acnes,5.551931284909334
acock,3.6083616273267585
acold,4.753158915841804
acorn,4.904551661226819
acred,5.174509861565618
acres,5.752465307278675
acrid,4.8908942773047945
acros,5.4238208118369275
acted,4.9647315011241036
actin,4.748476828451092
acton,4.733922827885294
